"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"032006","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y_GE100","100 anni e più","99","totale","2023","2023",17,,
"032006","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y_GE100","100 anni e più","99","totale","2024","2024",23,"e","dato stimato"
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y_GE100","100 anni e più","99","totale","2019","2019",72,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y_GE100","100 anni e più","99","totale","2020","2020",87,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y_GE100","100 anni e più","99","totale","2021","2021",115,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y_GE100","100 anni e più","99","totale","2022","2022",127,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y_GE100","100 anni e più","99","totale","2023","2023",127,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y_GE100","100 anni e più","99","totale","2024","2024",131,"e","dato stimato"
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y_GE100","100 anni e più","99","totale","2019","2019",79,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y_GE100","100 anni e più","99","totale","2020","2020",97,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y_GE100","100 anni e più","99","totale","2021","2021",128,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y_GE100","100 anni e più","99","totale","2022","2022",141,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y_GE100","100 anni e più","99","totale","2023","2023",144,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y_GE100","100 anni e più","99","totale","2024","2024",154,"e","dato stimato"
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y_GE100","100 anni e più","99","totale","2019","2019",10,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y_GE100","100 anni e più","99","totale","2020","2020",10,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y_GE100","100 anni e più","99","totale","2021","2021",17,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y_GE100","100 anni e più","99","totale","2022","2022",19,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y_GE100","100 anni e più","99","totale","2023","2023",16,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y_GE100","100 anni e più","99","totale","2024","2024",15,"e","dato stimato"
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y_GE100","100 anni e più","99","totale","2019","2019",46,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y_GE100","100 anni e più","99","totale","2020","2020",45,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y_GE100","100 anni e più","99","totale","2021","2021",53,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y_GE100","100 anni e più","99","totale","2022","2022",64,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y_GE100","100 anni e più","99","totale","2023","2023",70,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y_GE100","100 anni e più","99","totale","2024","2024",76,"e","dato stimato"
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y_GE100","100 anni e più","99","totale","2019","2019",56,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y_GE100","100 anni e più","99","totale","2020","2020",55,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y_GE100","100 anni e più","99","totale","2021","2021",70,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y_GE100","100 anni e più","99","totale","2022","2022",83,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y_GE100","100 anni e più","99","totale","2023","2023",86,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y_GE100","100 anni e più","99","totale","2024","2024",91,"e","dato stimato"
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","Y_GE100","100 anni e più","99","totale","2019","2019",4,,
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","Y_GE100","100 anni e più","99","totale","2020","2020",6,,
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","Y_GE100","100 anni e più","99","totale","2021","2021",6,,
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","Y_GE100","100 anni e più","99","totale","2022","2022",10,,
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","Y_GE100","100 anni e più","99","totale","2023","2023",8,,
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","Y_GE100","100 anni e più","99","totale","2024","2024",9,"e","dato stimato"
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","Y_GE100","100 anni e più","99","totale","2019","2019",30,,
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","Y_GE100","100 anni e più","99","totale","2020","2020",33,,
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","Y_GE100","100 anni e più","99","totale","2021","2021",45,,
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","Y_GE100","100 anni e più","99","totale","2022","2022",59,,
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","Y_GE100","100 anni e più","99","totale","2023","2023",59,,
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","Y_GE100","100 anni e più","99","totale","2024","2024",67,"e","dato stimato"
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y_GE100","100 anni e più","99","totale","2019","2019",34,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y_GE100","100 anni e più","99","totale","2020","2020",39,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y_GE100","100 anni e più","99","totale","2021","2021",51,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y_GE100","100 anni e più","99","totale","2022","2022",69,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y_GE100","100 anni e più","99","totale","2023","2023",67,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y_GE100","100 anni e più","99","totale","2024","2024",76,"e","dato stimato"
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y_GE100","100 anni e più","99","totale","2019","2019",11,,
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y_GE100","100 anni e più","99","totale","2020","2020",13,,
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y_GE100","100 anni e più","99","totale","2021","2021",13,,
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y_GE100","100 anni e più","99","totale","2022","2022",14,,
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y_GE100","100 anni e più","99","totale","2023","2023",20,,
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y_GE100","100 anni e più","99","totale","2024","2024",15,"e","dato stimato"
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","Y_GE100","100 anni e più","99","totale","2019","2019",38,,
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","Y_GE100","100 anni e più","99","totale","2020","2020",43,,
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","Y_GE100","100 anni e più","99","totale","2021","2021",46,,
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","Y_GE100","100 anni e più","99","totale","2022","2022",51,,
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","Y_GE100","100 anni e più","99","totale","2023","2023",58,,
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","Y_GE100","100 anni e più","99","totale","2024","2024",72,"e","dato stimato"
"073027","Taranto","JAN","popolazione al 1º gennaio","9","totale","Y_GE100","100 anni e più","99","totale","2019","2019",49,,
"073027","Taranto","JAN","popolazione al 1º gennaio","9","totale","Y_GE100","100 anni e più","99","totale","2020","2020",56,,
"073027","Taranto","JAN","popolazione al 1º gennaio","9","totale","Y_GE100","100 anni e più","99","totale","2021","2021",59,,
"073027","Taranto","JAN","popolazione al 1º gennaio","9","totale","Y_GE100","100 anni e più","99","totale","2022","2022",65,,
"073027","Taranto","JAN","popolazione al 1º gennaio","9","totale","Y_GE100","100 anni e più","99","totale","2023","2023",78,,
"073027","Taranto","JAN","popolazione al 1º gennaio","9","totale","Y_GE100","100 anni e più","99","totale","2024","2024",87,"e","dato stimato"
"032006","Trieste","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",96984,,
"032006","Trieste","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2020","2020",96586,,
"032006","Trieste","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2021","2021",96298,,
"032006","Trieste","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2022","2022",95818,,
"032006","Trieste","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2023","2023",95837,,
"032006","Trieste","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2024","2024",96235,"e","dato stimato"
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",105367,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2020","2020",105027,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2021","2021",104311,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2022","2022",103197,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2023","2023",103195,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2024","2024",103165,"e","dato stimato"
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",202351,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",201613,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",200609,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2022","2022",199015,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",199032,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",199400,"e","dato stimato"
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",90849,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2020","2020",90997,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2021","2021",89894,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2022","2022",89497,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2023","2023",89527,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2024","2024",89889,"e","dato stimato"
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",98167,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2020","2020",98016,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2021","2021",96520,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2022","2022",95474,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2023","2023",95309,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2024","2024",95120,"e","dato stimato"
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",189016,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",189013,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",186414,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2022","2022",184971,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",184836,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",185009,"e","dato stimato"
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",93969,,
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2020","2020",94278,,
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2021","2021",98750,,
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2022","2022",95463,,
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2023","2023",96106,,
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2024","2024",97347,"e","dato stimato"
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",99754,,
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2020","2020",99945,,
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2021","2021",102660,,
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2022","2022",99750,,
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2023","2023",100211,,
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2024","2024",100687,"e","dato stimato"
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",193723,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2020","2020",194223,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",201410,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2022","2022",195213,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",196317,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",198034,"e","dato stimato"
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",100745,,
